ID, Level, Room, Name
 545f44c5-75ea-4602-9f9a-69eb4e7e0c2c, ea1aa026-5a7f-459b-8121-9a62e1eefb59, 0e341f27-4a42-4ab5-849a-e9e35c83c07b,  10A16
 d5890c19-6f68-4a8d-b02a-e7b96a347f55, 4e8de26a-7036-4343-9127-787a84380a5a, e3e3f826-12f2-4136-bde7-0e6d527d0f67,  11A1
 90e8f09e-12db-46d2-bf6d-ae574d85ee12, 4e8de26a-7036-4343-9127-787a84380a5a, 4671abde-259e-4f7f-abf7-714a485b2280,  11A2
 82dcc1cd-42a7-4cd0-a9b2-fc15930a4dc9, 4e8de26a-7036-4343-9127-787a84380a5a, 0b88163b-ed96-4bc2-a305-9b2db354d108,  11A3
 e7b4bf5f-9e8e-4bea-bc30-1119c40537b4, 4e8de26a-7036-4343-9127-787a84380a5a, 93b73770-820f-45ec-8085-758f25e0e335,  11A4
 d386086d-e994-492d-a197-0b5040471beb, 4e8de26a-7036-4343-9127-787a84380a5a, 79f98787-8bcf-4369-814d-84085989d87b,  11A5
 3e1f8bc9-e3c9-4ec3-9075-082a1f6d3731, 4e8de26a-7036-4343-9127-787a84380a5a, 13129141-74ee-4a98-9c37-d514ae0ce24b,  11A6
 6ad1ad97-1260-4e7b-9665-3f40c518fd33, 4e8de26a-7036-4343-9127-787a84380a5a, 9bb40cbc-c793-4887-8d96-eb2f983e61e4,  11A7
 aeaedbb6-d867-4a3e-a2c7-d5da6653c953, 4e8de26a-7036-4343-9127-787a84380a5a, 24463796-6901-408c-b9bd-79a86a9a9b95,  11A8
 abad9e71-ed0f-4dff-b70c-d12162a11ffa, 4e8de26a-7036-4343-9127-787a84380a5a, 0a57d43b-cf48-43fe-b620-a258daa256f6,  11A9
 d344a976-4e07-4ad8-a5e7-dac3cbbccccd, 4e8de26a-7036-4343-9127-787a84380a5a, d51aa735-d31f-4990-9eeb-5d2467095ce4,  11A10
 f3f9d3ff-871a-4b6f-a7eb-70068d702861, 4e8de26a-7036-4343-9127-787a84380a5a, 179989db-9bfb-4d2b-a5c4-9658c6f782f8,  11A11
 26006b3a-4202-457c-a00a-e626aa136cb6, 4e8de26a-7036-4343-9127-787a84380a5a, 84e7fa91-46c3-483c-922d-95f6c3197a7f,  11A12
 7104e948-d8e8-4273-bd1b-614670076342, 4e8de26a-7036-4343-9127-787a84380a5a, a4fa6a21-fd98-45a4-b609-79a9ff9e34cd,  11A13
 fb2e92c1-8596-4299-8da3-d49397141d0f, 4e8de26a-7036-4343-9127-787a84380a5a, 0d216b3c-13e3-4505-8d19-7a87bbf0ba41,  11A14
 5a524cd9-9bc4-40c8-bcb1-818ae5237b8f, 4e8de26a-7036-4343-9127-787a84380a5a, b3aa0628-3c09-47fb-aec4-006d80f717d5,  11A15
 83ad1276-de4f-4c85-884f-969c8419fa8c, 4e8de26a-7036-4343-9127-787a84380a5a, f2c4aa2f-f9eb-4c14-8e95-b831c4e2ccb1,  11A16
 b0fef78a-4fbf-40ac-b9c7-a0213ca7c7c0, a77eebdb-7b37-41c1-9f8f-dfb7f6c9c43b, 894f93c0-7f6d-400a-9a04-b86ddde7ef1d,  12A1
 bce64e58-bf1f-4582-a9f8-e74eb9b2a148, a77eebdb-7b37-41c1-9f8f-dfb7f6c9c43b, 14f61df3-6824-4006-8d06-df00e576a0b7,  12A2
 3e549dc5-18c1-4cbf-b84a-0e56baedf5c5, a77eebdb-7b37-41c1-9f8f-dfb7f6c9c43b, 25bd9483-6643-4067-8aa1-457811592570,  12A3
 73e7dfa7-06ce-464f-b13a-1a31a7af3b24, a77eebdb-7b37-41c1-9f8f-dfb7f6c9c43b, 752777f8-367c-42bd-af17-78412db059c1,  12A4
 8010d9cd-af1a-4c8b-8329-46051493584e, a77eebdb-7b37-41c1-9f8f-dfb7f6c9c43b, e0d059ad-6a6d-4030-9d1c-40769f42237f,  12A5
 6e96aa48-d953-40c1-a233-1ec3d993a3c4, a77eebdb-7b37-41c1-9f8f-dfb7f6c9c43b, c8d956b0-8ce8-48e5-a41e-78a06f4c11e4,  12A6
 970b6640-e1d0-4744-a705-4c9544eb7102, a77eebdb-7b37-41c1-9f8f-dfb7f6c9c43b, 740d507b-abd9-4369-a9e2-46dd8a0b9022,  12A7
 84071ded-377b-441c-9f5d-cd51565ceb6d, a77eebdb-7b37-41c1-9f8f-dfb7f6c9c43b, 9cd85d8b-6847-46fd-84b8-f356259da429,  12A8
 8d9b63e4-ce3e-40aa-8f10-efcb68b68b61, a77eebdb-7b37-41c1-9f8f-dfb7f6c9c43b, d306cec6-17bc-4c02-839e-3fefc39bf89c,  12A9
 f3cc3554-6557-40ed-8eb4-13c8906b4f48, a77eebdb-7b37-41c1-9f8f-dfb7f6c9c43b, 98e94692-2ad6-404e-8409-48e69d0778fc,  12A10
 123c3304-7419-401d-b5ea-a7066cc3a231, a77eebdb-7b37-41c1-9f8f-dfb7f6c9c43b, 907a04f8-f120-4db5-a420-a800c0603863,  12A11
 8c6e939d-f2b9-4d07-96d4-a7d052a0cf23, a77eebdb-7b37-41c1-9f8f-dfb7f6c9c43b, 1feda1f4-1c3d-4e42-8bbd-9709261140ba,  12A12
 36dbf045-63f3-45f7-b81a-7ff8ce45c48c, a77eebdb-7b37-41c1-9f8f-dfb7f6c9c43b, c3a1ee1f-ab0b-4b74-8bb7-63c0903a6cc1,  12A13
