Teacher, Class, Subject
7ee53f2e-0d84-4e37-9d6c-9a568b826890, 96f210d3-aa70-4c81-a3e7-86e8675c7dcc, b41d72cf-d82e-4f9e-90d9-ef5161bb5825
df7a72cd-54c8-4d35-ad26-84fba44ebe44, d62ee722-8868-46a3-863a-f60b51eccd96, 7284e763-b0ef-4884-9536-b7b252903863
df7a72cd-54c8-4d35-ad26-84fba44ebe44, 96f210d3-aa70-4c81-a3e7-86e8675c7dcc, e6c08949-fdca-47cb-8c57-5989759b0e41
df7a72cd-54c8-4d35-ad26-84fba44ebe44, d62ee722-8868-46a3-863a-f60b51eccd96, 7284e763-b0ef-4884-9536-b7b252903863
df7a72cd-54c8-4d35-ad26-84fba44ebe44, 446e3d82-43de-421e-a396-7bfcc01883f8, 39f4c46b-9141-4f3e-88f7-5e3abdae009a
df7a72cd-54c8-4d35-ad26-84fba44ebe44, 446e3d82-43de-421e-a396-7bfcc01883f8, 39f4c46b-9141-4f3e-88f7-5e3abdae009a
df7a72cd-54c8-4d35-ad26-84fba44ebe44, d62ee722-8868-46a3-863a-f60b51eccd96, 7284e763-b0ef-4884-9536-b7b252903863
df7a72cd-54c8-4d35-ad26-84fba44ebe44, 96f210d3-aa70-4c81-a3e7-86e8675c7dcc, e6c08949-fdca-47cb-8c57-5989759b0e41
ccd60af7-a799-48a9-8c04-c94e91a85174, 96f210d3-aa70-4c81-a3e7-86e8675c7dcc, 055d469f-2640-4cb4-929a-664a35990e3f
ccd60af7-a799-48a9-8c04-c94e91a85174, d62ee722-8868-46a3-863a-f60b51eccd96, 5d8d4e94-b8ce-40e2-adba-3f37376b66ef
ccd60af7-a799-48a9-8c04-c94e91a85174, 96f210d3-aa70-4c81-a3e7-86e8675c7dcc, 055d469f-2640-4cb4-929a-664a35990e3f
ccd60af7-a799-48a9-8c04-c94e91a85174, 446e3d82-43de-421e-a396-7bfcc01883f8, 5281af01-4b95-465b-b792-bf144158a98c
ccd60af7-a799-48a9-8c04-c94e91a85174, 446e3d82-43de-421e-a396-7bfcc01883f8, 5281af01-4b95-465b-b792-bf144158a98c
ccd60af7-a799-48a9-8c04-c94e91a85174, 96f210d3-aa70-4c81-a3e7-86e8675c7dcc, 055d469f-2640-4cb4-929a-664a35990e3f
ccd60af7-a799-48a9-8c04-c94e91a85174, 446e3d82-43de-421e-a396-7bfcc01883f8, 5281af01-4b95-465b-b792-bf144158a98c
ccd60af7-a799-48a9-8c04-c94e91a85174, 96f210d3-aa70-4c81-a3e7-86e8675c7dcc, 055d469f-2640-4cb4-929a-664a35990e3f
855c9cc6-716d-4412-8b7e-4f1c330f460c, d62ee722-8868-46a3-863a-f60b51eccd96, ae7ca065-9109-4d71-bf5c-ffa051abb9f4
855c9cc6-716d-4412-8b7e-4f1c330f460c, 96f210d3-aa70-4c81-a3e7-86e8675c7dcc, fa90e422-1e3e-4a78-8e0b-b7624c8775b9
855c9cc6-716d-4412-8b7e-4f1c330f460c, d62ee722-8868-46a3-863a-f60b51eccd96, ae7ca065-9109-4d71-bf5c-ffa051abb9f4
855c9cc6-716d-4412-8b7e-4f1c330f460c, 446e3d82-43de-421e-a396-7bfcc01883f8, fee8b6f9-544b-47ac-9ef4-26e8fa5a81fe
855c9cc6-716d-4412-8b7e-4f1c330f460c, d62ee722-8868-46a3-863a-f60b51eccd96, ae7ca065-9109-4d71-bf5c-ffa051abb9f4
855c9cc6-716d-4412-8b7e-4f1c330f460c, d62ee722-8868-46a3-863a-f60b51eccd96, ae7ca065-9109-4d71-bf5c-ffa051abb9f4
855c9cc6-716d-4412-8b7e-4f1c330f460c, 446e3d82-43de-421e-a396-7bfcc01883f8, fee8b6f9-544b-47ac-9ef4-26e8fa5a81fe
db415712-f621-4c3e-922b-5dafc01eb0a2, d62ee722-8868-46a3-863a-f60b51eccd96, ae7ca065-9109-4d71-bf5c-ffa051abb9f4
db415712-f621-4c3e-922b-5dafc01eb0a2, 446e3d82-43de-421e-a396-7bfcc01883f8, fee8b6f9-544b-47ac-9ef4-26e8fa5a81fe
db415712-f621-4c3e-922b-5dafc01eb0a2, 446e3d82-43de-421e-a396-7bfcc01883f8, fee8b6f9-544b-47ac-9ef4-26e8fa5a81fe
db415712-f621-4c3e-922b-5dafc01eb0a2, d62ee722-8868-46a3-863a-f60b51eccd96, ae7ca065-9109-4d71-bf5c-ffa051abb9f4
af062d83-eb82-4c41-a6c0-add7ab064829, 446e3d82-43de-421e-a396-7bfcc01883f8, 8dd6a22e-8708-4246-b59a-8696a456bb06
af062d83-eb82-4c41-a6c0-add7ab064829, 446e3d82-43de-421e-a396-7bfcc01883f8, 8dd6a22e-8708-4246-b59a-8696a456bb06
af062d83-eb82-4c41-a6c0-add7ab064829, 96f210d3-aa70-4c81-a3e7-86e8675c7dcc, 88036988-4c2f-4fbf-b06e-3012b165ac1e
af062d83-eb82-4c41-a6c0-add7ab064829, d62ee722-8868-46a3-863a-f60b51eccd96, 84cf59af-4774-4d64-ad50-dd514a0aabf0
af062d83-eb82-4c41-a6c0-add7ab064829, 446e3d82-43de-421e-a396-7bfcc01883f8, 8dd6a22e-8708-4246-b59a-8696a456bb06
af062d83-eb82-4c41-a6c0-add7ab064829, 446e3d82-43de-421e-a396-7bfcc01883f8, 8dd6a22e-8708-4246-b59a-8696a456bb06
af062d83-eb82-4c41-a6c0-add7ab064829, 446e3d82-43de-421e-a396-7bfcc01883f8, 8dd6a22e-8708-4246-b59a-8696a456bb06
767d67f4-9014-4cc2-b677-db551dbf2cfc, 96f210d3-aa70-4c81-a3e7-86e8675c7dcc, 561f37e3-396d-4665-8b78-ba6619247bcb
767d67f4-9014-4cc2-b677-db551dbf2cfc, d62ee722-8868-46a3-863a-f60b51eccd96, 2098bc56-4f46-4221-8f3e-2f7450b14053
767d67f4-9014-4cc2-b677-db551dbf2cfc, d62ee722-8868-46a3-863a-f60b51eccd96, 2098bc56-4f46-4221-8f3e-2f7450b14053
767d67f4-9014-4cc2-b677-db551dbf2cfc, d62ee722-8868-46a3-863a-f60b51eccd96, 2098bc56-4f46-4221-8f3e-2f7450b14053
767d67f4-9014-4cc2-b677-db551dbf2cfc, 446e3d82-43de-421e-a396-7bfcc01883f8, ca736a8d-2247-4a36-98e0-509d01966fc2
767d67f4-9014-4cc2-b677-db551dbf2cfc, 96f210d3-aa70-4c81-a3e7-86e8675c7dcc, 561f37e3-396d-4665-8b78-ba6619247bcb
767d67f4-9014-4cc2-b677-db551dbf2cfc, 446e3d82-43de-421e-a396-7bfcc01883f8, ca736a8d-2247-4a36-98e0-509d01966fc2
767d67f4-9014-4cc2-b677-db551dbf2cfc, 446e3d82-43de-421e-a396-7bfcc01883f8, ca736a8d-2247-4a36-98e0-509d01966fc2
7dcbf0b9-0920-417c-9c4c-bfb7fb40ff76, 446e3d82-43de-421e-a396-7bfcc01883f8, 8dd6a22e-8708-4246-b59a-8696a456bb06
7dcbf0b9-0920-417c-9c4c-bfb7fb40ff76, d62ee722-8868-46a3-863a-f60b51eccd96, 84cf59af-4774-4d64-ad50-dd514a0aabf0
7dcbf0b9-0920-417c-9c4c-bfb7fb40ff76, 446e3d82-43de-421e-a396-7bfcc01883f8, 8dd6a22e-8708-4246-b59a-8696a456bb06
7dcbf0b9-0920-417c-9c4c-bfb7fb40ff76, d62ee722-8868-46a3-863a-f60b51eccd96, 84cf59af-4774-4d64-ad50-dd514a0aabf0
7dcbf0b9-0920-417c-9c4c-bfb7fb40ff76, 96f210d3-aa70-4c81-a3e7-86e8675c7dcc, 88036988-4c2f-4fbf-b06e-3012b165ac1e
7dcbf0b9-0920-417c-9c4c-bfb7fb40ff76, d62ee722-8868-46a3-863a-f60b51eccd96, 84cf59af-4774-4d64-ad50-dd514a0aabf0
7dcbf0b9-0920-417c-9c4c-bfb7fb40ff76, d62ee722-8868-46a3-863a-f60b51eccd96, 84cf59af-4774-4d64-ad50-dd514a0aabf0
7dcbf0b9-0920-417c-9c4c-bfb7fb40ff76, 446e3d82-43de-421e-a396-7bfcc01883f8, 8dd6a22e-8708-4246-b59a-8696a456bb06
7dcbf0b9-0920-417c-9c4c-bfb7fb40ff76, 96f210d3-aa70-4c81-a3e7-86e8675c7dcc, 88036988-4c2f-4fbf-b06e-3012b165ac1e
cf379733-fdb9-4500-b785-2213ac9f87ce, 446e3d82-43de-421e-a396-7bfcc01883f8, fee8b6f9-544b-47ac-9ef4-26e8fa5a81fe
cf379733-fdb9-4500-b785-2213ac9f87ce, d62ee722-8868-46a3-863a-f60b51eccd96, ae7ca065-9109-4d71-bf5c-ffa051abb9f4
cf379733-fdb9-4500-b785-2213ac9f87ce, 446e3d82-43de-421e-a396-7bfcc01883f8, fee8b6f9-544b-47ac-9ef4-26e8fa5a81fe
cf379733-fdb9-4500-b785-2213ac9f87ce, 96f210d3-aa70-4c81-a3e7-86e8675c7dcc, fa90e422-1e3e-4a78-8e0b-b7624c8775b9
cf379733-fdb9-4500-b785-2213ac9f87ce, 96f210d3-aa70-4c81-a3e7-86e8675c7dcc, fa90e422-1e3e-4a78-8e0b-b7624c8775b9
cf379733-fdb9-4500-b785-2213ac9f87ce, 96f210d3-aa70-4c81-a3e7-86e8675c7dcc, fa90e422-1e3e-4a78-8e0b-b7624c8775b9
cf379733-fdb9-4500-b785-2213ac9f87ce, 96f210d3-aa70-4c81-a3e7-86e8675c7dcc, fa90e422-1e3e-4a78-8e0b-b7624c8775b9
cf379733-fdb9-4500-b785-2213ac9f87ce, 96f210d3-aa70-4c81-a3e7-86e8675c7dcc, fa90e422-1e3e-4a78-8e0b-b7624c8775b9
152073b2-71f1-4490-8046-db0e763f298f, 96f210d3-aa70-4c81-a3e7-86e8675c7dcc, b41d72cf-d82e-4f9e-90d9-ef5161bb5825
152073b2-71f1-4490-8046-db0e763f298f, d62ee722-8868-46a3-863a-f60b51eccd96, c6263a0e-4a4f-48dd-bb9f-f52ab1893fa7
152073b2-71f1-4490-8046-db0e763f298f, 96f210d3-aa70-4c81-a3e7-86e8675c7dcc, b41d72cf-d82e-4f9e-90d9-ef5161bb5825
152073b2-71f1-4490-8046-db0e763f298f, 446e3d82-43de-421e-a396-7bfcc01883f8, 0d3f00e4-6f3a-41a3-943c-7bd2eae7aacb
152073b2-71f1-4490-8046-db0e763f298f, 96f210d3-aa70-4c81-a3e7-86e8675c7dcc, b41d72cf-d82e-4f9e-90d9-ef5161bb5825
