Subject, Student, Grade
84cf59af-4774-4d64-ad50-dd514a0aabf0, 14ec3278-42db-435d-ba3e-66067164b1f1, 9
2098bc56-4f46-4221-8f3e-2f7450b14053, 14ec3278-42db-435d-ba3e-66067164b1f1, 71
2098bc56-4f46-4221-8f3e-2f7450b14053, 14ec3278-42db-435d-ba3e-66067164b1f1, 42
2098bc56-4f46-4221-8f3e-2f7450b14053, 14ec3278-42db-435d-ba3e-66067164b1f1, 87
84cf59af-4774-4d64-ad50-dd514a0aabf0, 14ec3278-42db-435d-ba3e-66067164b1f1, 65
84cf59af-4774-4d64-ad50-dd514a0aabf0, 14ec3278-42db-435d-ba3e-66067164b1f1, 37
84cf59af-4774-4d64-ad50-dd514a0aabf0, 14ec3278-42db-435d-ba3e-66067164b1f1, 76
84cf59af-4774-4d64-ad50-dd514a0aabf0, 14ec3278-42db-435d-ba3e-66067164b1f1, 92
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, 14ec3278-42db-435d-ba3e-66067164b1f1, 3
c6263a0e-4a4f-48dd-bb9f-f52ab1893fa7, 14ec3278-42db-435d-ba3e-66067164b1f1, 31
8f3af104-ece6-480b-b59b-1a786a803eb8, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 92
8f3af104-ece6-480b-b59b-1a786a803eb8, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 11
8f3af104-ece6-480b-b59b-1a786a803eb8, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 81
c9fdcf2d-1014-4c9e-981c-10c81cf80bee, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 81
c9fdcf2d-1014-4c9e-981c-10c81cf80bee, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 44
c9fdcf2d-1014-4c9e-981c-10c81cf80bee, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 76
c9fdcf2d-1014-4c9e-981c-10c81cf80bee, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 65
c9fdcf2d-1014-4c9e-981c-10c81cf80bee, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 63
c9fdcf2d-1014-4c9e-981c-10c81cf80bee, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 15
c0a7e5c9-5cde-401f-812c-70d93c09ba3f, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 28
c0a7e5c9-5cde-401f-812c-70d93c09ba3f, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 53
c0a7e5c9-5cde-401f-812c-70d93c09ba3f, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 35
c0a7e5c9-5cde-401f-812c-70d93c09ba3f, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 78
c0a7e5c9-5cde-401f-812c-70d93c09ba3f, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 38
c0a7e5c9-5cde-401f-812c-70d93c09ba3f, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 69
84cf59af-4774-4d64-ad50-dd514a0aabf0, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 15
84cf59af-4774-4d64-ad50-dd514a0aabf0, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 13
84cf59af-4774-4d64-ad50-dd514a0aabf0, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 94
84cf59af-4774-4d64-ad50-dd514a0aabf0, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 50
8f3af104-ece6-480b-b59b-1a786a803eb8, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 10
8f3af104-ece6-480b-b59b-1a786a803eb8, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 72
84cf59af-4774-4d64-ad50-dd514a0aabf0, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 95
7284e763-b0ef-4884-9536-b7b252903863, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 28
7284e763-b0ef-4884-9536-b7b252903863, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 56
7284e763-b0ef-4884-9536-b7b252903863, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 25
7284e763-b0ef-4884-9536-b7b252903863, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 49
c6263a0e-4a4f-48dd-bb9f-f52ab1893fa7, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 41
c6263a0e-4a4f-48dd-bb9f-f52ab1893fa7, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 73
c6263a0e-4a4f-48dd-bb9f-f52ab1893fa7, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 87
7284e763-b0ef-4884-9536-b7b252903863, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 14
7284e763-b0ef-4884-9536-b7b252903863, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 62
7284e763-b0ef-4884-9536-b7b252903863, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 9
5d8d4e94-b8ce-40e2-adba-3f37376b66ef, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 90
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 10
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 80
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 56
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 73
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 14
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 60
84cf59af-4774-4d64-ad50-dd514a0aabf0, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 11
2098bc56-4f46-4221-8f3e-2f7450b14053, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 62
2098bc56-4f46-4221-8f3e-2f7450b14053, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 19
2098bc56-4f46-4221-8f3e-2f7450b14053, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 95
84cf59af-4774-4d64-ad50-dd514a0aabf0, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 79
84cf59af-4774-4d64-ad50-dd514a0aabf0, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 36
84cf59af-4774-4d64-ad50-dd514a0aabf0, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 74
84cf59af-4774-4d64-ad50-dd514a0aabf0, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 93
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 4
c6263a0e-4a4f-48dd-bb9f-f52ab1893fa7, ef1c9cbd-a2bc-48f3-935e-5030b8516dcb, 18
8f3af104-ece6-480b-b59b-1a786a803eb8, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 50
8f3af104-ece6-480b-b59b-1a786a803eb8, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 24
8f3af104-ece6-480b-b59b-1a786a803eb8, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 82
c9fdcf2d-1014-4c9e-981c-10c81cf80bee, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 42
c9fdcf2d-1014-4c9e-981c-10c81cf80bee, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 93
c9fdcf2d-1014-4c9e-981c-10c81cf80bee, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 59
c9fdcf2d-1014-4c9e-981c-10c81cf80bee, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 98
c9fdcf2d-1014-4c9e-981c-10c81cf80bee, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 83
c9fdcf2d-1014-4c9e-981c-10c81cf80bee, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 24
c0a7e5c9-5cde-401f-812c-70d93c09ba3f, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 56
c0a7e5c9-5cde-401f-812c-70d93c09ba3f, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 95
c0a7e5c9-5cde-401f-812c-70d93c09ba3f, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 34
c0a7e5c9-5cde-401f-812c-70d93c09ba3f, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 93
c0a7e5c9-5cde-401f-812c-70d93c09ba3f, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 77
c0a7e5c9-5cde-401f-812c-70d93c09ba3f, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 1
84cf59af-4774-4d64-ad50-dd514a0aabf0, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 67
84cf59af-4774-4d64-ad50-dd514a0aabf0, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 44
84cf59af-4774-4d64-ad50-dd514a0aabf0, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 45
84cf59af-4774-4d64-ad50-dd514a0aabf0, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 68
8f3af104-ece6-480b-b59b-1a786a803eb8, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 58
8f3af104-ece6-480b-b59b-1a786a803eb8, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 12
84cf59af-4774-4d64-ad50-dd514a0aabf0, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 42
7284e763-b0ef-4884-9536-b7b252903863, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 99
7284e763-b0ef-4884-9536-b7b252903863, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 33
7284e763-b0ef-4884-9536-b7b252903863, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 38
7284e763-b0ef-4884-9536-b7b252903863, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 49
c6263a0e-4a4f-48dd-bb9f-f52ab1893fa7, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 52
c6263a0e-4a4f-48dd-bb9f-f52ab1893fa7, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 100
c6263a0e-4a4f-48dd-bb9f-f52ab1893fa7, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 50
7284e763-b0ef-4884-9536-b7b252903863, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 20
7284e763-b0ef-4884-9536-b7b252903863, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 51
7284e763-b0ef-4884-9536-b7b252903863, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 57
5d8d4e94-b8ce-40e2-adba-3f37376b66ef, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 36
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 54
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 37
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 91
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 80
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 68
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 98
84cf59af-4774-4d64-ad50-dd514a0aabf0, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 51
2098bc56-4f46-4221-8f3e-2f7450b14053, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 82
2098bc56-4f46-4221-8f3e-2f7450b14053, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 73
2098bc56-4f46-4221-8f3e-2f7450b14053, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 48
84cf59af-4774-4d64-ad50-dd514a0aabf0, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 59
84cf59af-4774-4d64-ad50-dd514a0aabf0, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 65
84cf59af-4774-4d64-ad50-dd514a0aabf0, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 77
84cf59af-4774-4d64-ad50-dd514a0aabf0, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 70
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 43
c6263a0e-4a4f-48dd-bb9f-f52ab1893fa7, 18f5211f-1535-49ec-84fd-a32d7c7930ca, 94
8f3af104-ece6-480b-b59b-1a786a803eb8, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 12
8f3af104-ece6-480b-b59b-1a786a803eb8, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 93
8f3af104-ece6-480b-b59b-1a786a803eb8, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 28
c9fdcf2d-1014-4c9e-981c-10c81cf80bee, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 25
c9fdcf2d-1014-4c9e-981c-10c81cf80bee, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 46
c9fdcf2d-1014-4c9e-981c-10c81cf80bee, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 5
c9fdcf2d-1014-4c9e-981c-10c81cf80bee, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 7
c9fdcf2d-1014-4c9e-981c-10c81cf80bee, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 26
c9fdcf2d-1014-4c9e-981c-10c81cf80bee, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 49
c0a7e5c9-5cde-401f-812c-70d93c09ba3f, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 4
c0a7e5c9-5cde-401f-812c-70d93c09ba3f, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 43
c0a7e5c9-5cde-401f-812c-70d93c09ba3f, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 6
c0a7e5c9-5cde-401f-812c-70d93c09ba3f, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 99
c0a7e5c9-5cde-401f-812c-70d93c09ba3f, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 33
c0a7e5c9-5cde-401f-812c-70d93c09ba3f, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 4
84cf59af-4774-4d64-ad50-dd514a0aabf0, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 4
84cf59af-4774-4d64-ad50-dd514a0aabf0, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 38
84cf59af-4774-4d64-ad50-dd514a0aabf0, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 98
84cf59af-4774-4d64-ad50-dd514a0aabf0, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 38
8f3af104-ece6-480b-b59b-1a786a803eb8, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 39
8f3af104-ece6-480b-b59b-1a786a803eb8, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 11
84cf59af-4774-4d64-ad50-dd514a0aabf0, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 87
7284e763-b0ef-4884-9536-b7b252903863, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 77
7284e763-b0ef-4884-9536-b7b252903863, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 48
7284e763-b0ef-4884-9536-b7b252903863, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 17
7284e763-b0ef-4884-9536-b7b252903863, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 76
c6263a0e-4a4f-48dd-bb9f-f52ab1893fa7, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 40
c6263a0e-4a4f-48dd-bb9f-f52ab1893fa7, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 94
c6263a0e-4a4f-48dd-bb9f-f52ab1893fa7, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 39
7284e763-b0ef-4884-9536-b7b252903863, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 68
7284e763-b0ef-4884-9536-b7b252903863, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 61
7284e763-b0ef-4884-9536-b7b252903863, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 80
5d8d4e94-b8ce-40e2-adba-3f37376b66ef, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 9
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 5
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 38
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 27
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 22
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 32
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 91
84cf59af-4774-4d64-ad50-dd514a0aabf0, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 49
2098bc56-4f46-4221-8f3e-2f7450b14053, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 29
2098bc56-4f46-4221-8f3e-2f7450b14053, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 65
2098bc56-4f46-4221-8f3e-2f7450b14053, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 31
84cf59af-4774-4d64-ad50-dd514a0aabf0, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 63
84cf59af-4774-4d64-ad50-dd514a0aabf0, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 54
84cf59af-4774-4d64-ad50-dd514a0aabf0, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 45
84cf59af-4774-4d64-ad50-dd514a0aabf0, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 84
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 40
c6263a0e-4a4f-48dd-bb9f-f52ab1893fa7, 1eea9e5f-5722-4b6b-acb0-9b77f26a4b1f, 44
8f3af104-ece6-480b-b59b-1a786a803eb8, 52616c17-1f54-4ee3-bc33-3bffef00c738, 54
8f3af104-ece6-480b-b59b-1a786a803eb8, 52616c17-1f54-4ee3-bc33-3bffef00c738, 27
8f3af104-ece6-480b-b59b-1a786a803eb8, 52616c17-1f54-4ee3-bc33-3bffef00c738, 80
c9fdcf2d-1014-4c9e-981c-10c81cf80bee, 52616c17-1f54-4ee3-bc33-3bffef00c738, 31
c9fdcf2d-1014-4c9e-981c-10c81cf80bee, 52616c17-1f54-4ee3-bc33-3bffef00c738, 3
c9fdcf2d-1014-4c9e-981c-10c81cf80bee, 52616c17-1f54-4ee3-bc33-3bffef00c738, 83
c9fdcf2d-1014-4c9e-981c-10c81cf80bee, 52616c17-1f54-4ee3-bc33-3bffef00c738, 25
c9fdcf2d-1014-4c9e-981c-10c81cf80bee, 52616c17-1f54-4ee3-bc33-3bffef00c738, 15
c9fdcf2d-1014-4c9e-981c-10c81cf80bee, 52616c17-1f54-4ee3-bc33-3bffef00c738, 81
c0a7e5c9-5cde-401f-812c-70d93c09ba3f, 52616c17-1f54-4ee3-bc33-3bffef00c738, 7
c0a7e5c9-5cde-401f-812c-70d93c09ba3f, 52616c17-1f54-4ee3-bc33-3bffef00c738, 71
c0a7e5c9-5cde-401f-812c-70d93c09ba3f, 52616c17-1f54-4ee3-bc33-3bffef00c738, 66
c0a7e5c9-5cde-401f-812c-70d93c09ba3f, 52616c17-1f54-4ee3-bc33-3bffef00c738, 13
c0a7e5c9-5cde-401f-812c-70d93c09ba3f, 52616c17-1f54-4ee3-bc33-3bffef00c738, 87
c0a7e5c9-5cde-401f-812c-70d93c09ba3f, 52616c17-1f54-4ee3-bc33-3bffef00c738, 81
84cf59af-4774-4d64-ad50-dd514a0aabf0, 52616c17-1f54-4ee3-bc33-3bffef00c738, 43
84cf59af-4774-4d64-ad50-dd514a0aabf0, 52616c17-1f54-4ee3-bc33-3bffef00c738, 64
84cf59af-4774-4d64-ad50-dd514a0aabf0, 52616c17-1f54-4ee3-bc33-3bffef00c738, 98
84cf59af-4774-4d64-ad50-dd514a0aabf0, 52616c17-1f54-4ee3-bc33-3bffef00c738, 94
8f3af104-ece6-480b-b59b-1a786a803eb8, 52616c17-1f54-4ee3-bc33-3bffef00c738, 96
8f3af104-ece6-480b-b59b-1a786a803eb8, 52616c17-1f54-4ee3-bc33-3bffef00c738, 77
84cf59af-4774-4d64-ad50-dd514a0aabf0, 52616c17-1f54-4ee3-bc33-3bffef00c738, 83
7284e763-b0ef-4884-9536-b7b252903863, 52616c17-1f54-4ee3-bc33-3bffef00c738, 6
7284e763-b0ef-4884-9536-b7b252903863, 52616c17-1f54-4ee3-bc33-3bffef00c738, 7
7284e763-b0ef-4884-9536-b7b252903863, 52616c17-1f54-4ee3-bc33-3bffef00c738, 90
7284e763-b0ef-4884-9536-b7b252903863, 52616c17-1f54-4ee3-bc33-3bffef00c738, 10
c6263a0e-4a4f-48dd-bb9f-f52ab1893fa7, 52616c17-1f54-4ee3-bc33-3bffef00c738, 47
c6263a0e-4a4f-48dd-bb9f-f52ab1893fa7, 52616c17-1f54-4ee3-bc33-3bffef00c738, 55
c6263a0e-4a4f-48dd-bb9f-f52ab1893fa7, 52616c17-1f54-4ee3-bc33-3bffef00c738, 13
7284e763-b0ef-4884-9536-b7b252903863, 52616c17-1f54-4ee3-bc33-3bffef00c738, 95
7284e763-b0ef-4884-9536-b7b252903863, 52616c17-1f54-4ee3-bc33-3bffef00c738, 72
7284e763-b0ef-4884-9536-b7b252903863, 52616c17-1f54-4ee3-bc33-3bffef00c738, 93
5d8d4e94-b8ce-40e2-adba-3f37376b66ef, 52616c17-1f54-4ee3-bc33-3bffef00c738, 0
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, 52616c17-1f54-4ee3-bc33-3bffef00c738, 50
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, 52616c17-1f54-4ee3-bc33-3bffef00c738, 85
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, 52616c17-1f54-4ee3-bc33-3bffef00c738, 41
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, 52616c17-1f54-4ee3-bc33-3bffef00c738, 82
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, 52616c17-1f54-4ee3-bc33-3bffef00c738, 48
ae7ca065-9109-4d71-bf5c-ffa051abb9f4, 52616c17-1f54-4ee3-bc33-3bffef00c738, 5
84cf59af-4774-4d64-ad50-dd514a0aabf0, 52616c17-1f54-4ee3-bc33-3bffef00c738, 22
